song_name,artist_name,decade,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length
הנה אני בא,הדג נחש,2000s,284,185,1441,55,5.163636363636364,5,10,3,3.897887323943662,0.6514084507042254,0.3485915492957746,47,0.03261623872310895,0,1,24,6,0,0,2,0.0013879250520471894,8,0.14545454545454545,47,3,0.2727272727272727,42,0.22702702702702704,17,0.05985915492957746,26,0.09154929577464789,0,0.0,6,0.02112676056338028,0,0.0,0.0,0.1875,0.0,0.0,0.007042253521126761,0.0035211267605633804,0.0,0.0,0.0035211267605633804,0.007042253521126761,0.03873239436619718,0.01056338028169014,0.007042253521126761,0.0035211267605633804,40,0.2727272727272727,4.290909090909091
כמה עוד אפשר,הראל סקעת,2000s,121,78,558,23,5.260869565217392,5,8,2,3.5702479338842976,0.6446280991735537,0.35537190082644626,6,0.010752688172043012,0,0,0,0,0,0,0,0.0,2,0.08695652173913043,21,2,0.17391304347826086,19,0.24358974358974358,7,0.05785123966942149,6,0.049586776859504134,0,0.0,6,0.049586776859504134,1,0.008264462809917356,0.0,0.46153846153846156,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.05785123966942149,0.0,0.0,21,0.08695652173913043,4.478260869565218
שמעון השכן,קרן פלס,2000s,200,117,978,41,4.878048780487805,5,7,1,3.765,0.585,0.415,23,0.023517382413087935,0,0,11,1,0,0,0,0.0,9,0.21951219512195122,32,3,0.36585365853658536,40,0.3418803418803419,7,0.035,1,0.005,0,0.0,5,0.025,6,0.03,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.04,0.0,0.0,28,0.3170731707317073,4.170731707317073
בין כל הבלגן,שרית חדד,2000s,95,61,453,23,4.130434782608695,4,7,1,3.526315789473684,0.6421052631578947,0.35789473684210527,22,0.04856512141280353,0,0,4,1,0,0,0,0.0,0,0.0,23,1,0.0,18,0.29508196721311475,5,0.05263157894736842,14,0.14736842105263157,0,0.0,9,0.09473684210526316,0,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.031578947368421054,0.0,0.0,22,0.043478260869565216,4.3478260869565215
פרח השכונות,טיפקס ועלמה זק,2000s,303,208,1520,84,3.607142857142857,3.0,10,1,3.844884488448845,0.6864686468646864,0.31353135313531355,44,0.02894736842105263,2,3,4,8,0,0,0,0.0,3,0.03571428571428571,81,3,0.05952380952380952,36,0.17307692307692307,13,0.0429042904290429,18,0.0594059405940594,1,0.0033003300330033004,25,0.08250825082508251,3,0.009900990099009901,0.05555555555555555,0.5319148936170213,0.0,0.0,0.019801980198019802,0.0,0.0,0.0033003300330033004,0.0,0.006600660066006601,0.006600660066006601,0.019801980198019802,0.0033003300330033004,0.0,69,0.17857142857142858,4.440476190476191
כרטיס טיסה,סיון שביט,2000s,113,98,583,26,4.346153846153846,4.0,7,2,4.035398230088496,0.8672566371681416,0.13274336283185842,14,0.024013722126929673,0,0,4,4,0,0,3,0.005145797598627788,0,0.0,26,1,0.0,11,0.11224489795918367,5,0.04424778761061947,8,0.07079646017699115,0,0.0,2,0.017699115044247787,3,0.02654867256637168,0.0,0.15384615384615385,0.0,0.0,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,25,0.038461538461538464,4.538461538461538
הכל יכול לקרות,נינט טייב,2000s,123,69,589,43,2.86046511627907,3,4,2,3.7804878048780486,0.5609756097560976,0.43902439024390244,0,0.0,0,0,0,0,0,0,0,0.0,11,0.2558139534883721,32,3,0.4418604651162791,28,0.4057971014492754,9,0.07317073170731707,4,0.032520325203252036,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,0.0,0.056910569105691054,0.0,0.0,28,0.3488372093023256,4.395348837209302
ספינותיה,נורית גלרון,2000s,142,99,753,22,6.454545454545454,6.5,9,3,4.225352112676056,0.6971830985915493,0.3028169014084507,15,0.0199203187250996,0,0,11,3,0,0,0,0.0,3,0.13636363636363635,19,3,0.22727272727272727,24,0.24242424242424243,6,0.04225352112676056,2,0.014084507042253521,0,0.0,2,0.014084507042253521,17,0.11971830985915492,0.0,0.09523809523809523,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,17,0.22727272727272727,5.0
גג,ג'ירפות,2000s,45,37,229,17,2.6470588235294117,3,4,1,4.044444444444444,0.8222222222222222,0.17777777777777778,3,0.013100436681222707,0,0,0,0,0,0,0,0.0,2,0.11764705882352941,15,2,0.23529411764705882,8,0.21621621621621623,2,0.044444444444444446,2,0.044444444444444446,0,0.0,1,0.022222222222222223,1,0.022222222222222223,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,14,0.17647058823529413,4.470588235294118
לרוץ מהר,יהלי סובול ומלאני פרס,2000s,175,49,924,52,3.3653846153846154,3.0,6,2,3.7885714285714287,0.28,0.72,37,0.04004329004329004,0,0,29,0,0,0,0,0.0,30,0.5769230769230769,22,8,0.7692307692307693,17,0.3469387755102041,32,0.18285714285714286,1,0.005714285714285714,0,0.0,1,0.005714285714285714,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.05142857142857143,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,17,0.6730769230769231,4.115384615384615
להתחיל להמשיך,רונית שחר,2000s,213,82,1117,61,3.4918032786885247,4,8,1,3.8450704225352115,0.38497652582159625,0.6150234741784038,82,0.07341092211280215,0,0,43,0,0,0,0,0.0,23,0.3770491803278688,38,4,0.639344262295082,50,0.6097560975609756,16,0.07511737089201878,18,0.08450704225352113,0,0.0,5,0.023474178403755867,1,0.004694835680751174,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.004694835680751174,0.009389671361502348,0.0,0.0,0.06572769953051644,0.0,0.0,27,0.5573770491803278,4.688524590163935
פשוט וטוב,מיקה קרני,2000s,98,79,493,25,3.92,4,7,2,3.9285714285714284,0.8061224489795918,0.19387755102040816,7,0.014198782961460446,0,0,3,0,0,0,0,0.0,0,0.0,25,1,0.0,13,0.16455696202531644,5,0.05102040816326531,5,0.05102040816326531,1,0.01020408163265306,2,0.02040816326530612,0,0.0,0.2,0.25,0.01020408163265306,0.0,0.0,0.0,0.0,0.02040816326530612,0.01020408163265306,0.0,0.0,0.05102040816326531,0.0,0.0,23,0.08,4.44
מוכרת לי מפעם,דין דין אביב,2000s,81,68,401,26,3.1153846153846154,3.0,5,2,3.814814814814815,0.8395061728395061,0.16049382716049382,8,0.0199501246882793,0,0,0,0,0,0,0,0.0,0,0.0,26,1,0.0,10,0.14705882352941177,3,0.037037037037037035,8,0.09876543209876543,0,0.0,7,0.08641975308641975,1,0.012345679012345678,0.0,0.4375,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,24,0.07692307692307693,4.461538461538462
זה רק הלב שכואב לך,אביב גפן,2000s,135,82,690,36,3.75,4.0,6,2,3.77037037037037,0.6074074074074074,0.3925925925925926,48,0.06956521739130435,0,0,17,1,0,0,0,0.0,9,0.25,27,3,0.4166666666666667,22,0.2682926829268293,9,0.06666666666666667,1,0.007407407407407408,0,0.0,11,0.08148148148148149,0,0.0,0.0,0.9166666666666666,0.0,0.0,0.014814814814814815,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.014814814814814815,0.0,0.0,23,0.3611111111111111,4.388888888888889
ואז תבואי,הראל מויאל,2000s,87,74,453,23,3.782608695652174,4,6,2,4.091954022988506,0.8505747126436781,0.14942528735632185,9,0.019867549668874173,0,0,6,0,0,0,0,0.0,0,0.0,23,1,0.0,8,0.10810810810810811,4,0.04597701149425287,7,0.08045977011494253,0,0.0,5,0.05747126436781609,3,0.034482758620689655,0.0,0.3333333333333333,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.022988505747126436,0.0,0.0,21,0.08695652173913043,4.739130434782608
אל תטוסי,תומר יוסף,2000s,161,54,820,48,3.3541666666666665,3.0,6,1,3.6770186335403725,0.33540372670807456,0.6645962732919255,64,0.07804878048780488,0,0,24,0,22,0,0,0.0,17,0.3541666666666667,31,8,0.5,35,0.6481481481481481,16,0.09937888198757763,9,0.055900621118012424,0,0.0,6,0.037267080745341616,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,19,0.6041666666666666,4.5
מיליון כוכבים,עמית פרקש,2000s,93,47,459,19,4.894736842105263,5,8,3,3.913978494623656,0.5053763440860215,0.4946236559139785,3,0.006535947712418301,0,0,3,0,0,0,0,0.0,6,0.3157894736842105,13,3,0.5263157894736842,21,0.44680851063829785,6,0.06451612903225806,4,0.043010752688172046,0,0.0,13,0.13978494623655913,0,0.0,0.0,0.7647058823529411,0.0,0.0,0.03225806451612903,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.0,0.0,11,0.42105263157894735,4.7894736842105265
עכשיו אתה חוזר בחזרה,מירי מסיקה,2000s,183,99,937,33,5.545454545454546,5,8,3,4.076502732240437,0.5409836065573771,0.45901639344262296,10,0.010672358591248666,0,0,9,0,0,0,0,0.0,9,0.2727272727272727,24,4,0.45454545454545453,34,0.3434343434343434,15,0.08196721311475409,12,0.06557377049180328,0,0.0,18,0.09836065573770492,0,0.0,0.0,0.6,0.00546448087431694,0.0,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,22,0.3333333333333333,4.787878787878788
תראי זה אני,סינרגיה,2000s,131,70,632,27,4.851851851851852,5,7,3,3.687022900763359,0.5343511450381679,0.46564885496183206,20,0.03164556962025317,0,1,10,1,0,0,0,0.0,2,0.07407407407407407,25,2,0.14814814814814814,35,0.5,9,0.06870229007633588,15,0.11450381679389313,0,0.0,3,0.022900763358778626,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.0,0.0,0.0,0.015267175572519083,0.0,0.0,18,0.3333333333333333,4.2592592592592595
יום חדש נפלא,אריק ברמן,2000s,272,190,1419,40,6.8,7.0,10,4,3.9779411764705883,0.6985294117647058,0.3014705882352941,65,0.04580690627202255,1,3,31,12,0,3,0,0.0,4,0.1,36,3,0.15,36,0.18947368421052632,11,0.04044117647058824,0,0.0,0,0.0,17,0.0625,9,0.03308823529411765,0.0,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003676470588235294,0.007352941176470588,0.03308823529411765,0.0,0.0,36,0.1,4.925
אנא בכח,עובדיה חממה,2000s,85,41,463,14,6.071428571428571,6.0,7,4,4.188235294117647,0.4823529411764706,0.5176470588235295,23,0.04967602591792657,0,0,23,0,0,0,0,0.0,3,0.21428571428571427,11,3,0.35714285714285715,19,0.4634146341463415,7,0.08235294117647059,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,8,0.42857142857142855,4.928571428571429
תנו לי לשתות,כנסיית השכל,2000s,82,42,393,17,4.823529411764706,5,8,3,3.768292682926829,0.5121951219512195,0.4878048780487805,3,0.007633587786259542,0,0,0,0,0,0,0,0.0,6,0.35294117647058826,11,2,0.7058823529411765,24,0.5714285714285714,7,0.08536585365853659,7,0.08536585365853659,0,0.0,2,0.024390243902439025,7,0.08536585365853659,0.0,0.125,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.4117647058823529,4.705882352941177
ממריאים,מוש בן ארי,2000s,131,86,623,33,3.9696969696969697,4,6,2,3.7022900763358777,0.6564885496183206,0.3435114503816794,8,0.012841091492776886,0,0,0,1,0,0,0,0.0,1,0.030303030303030304,32,2,0.06060606060606061,25,0.29069767441860467,8,0.061068702290076333,0,0.0,0,0.0,2,0.015267175572519083,8,0.061068702290076333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.03816793893129771,0.0,0.0,29,0.12121212121212122,4.636363636363637
הייתכן,דניאל סלומון,2000s,144,75,682,37,3.891891891891892,4,9,1,3.576388888888889,0.5208333333333334,0.4791666666666667,11,0.016129032258064516,0,0,0,2,0,0,0,0.0,15,0.40540540540540543,22,4,0.6486486486486487,28,0.37333333333333335,10,0.06944444444444445,6,0.041666666666666664,0,0.0,5,0.034722222222222224,1,0.006944444444444444,0.0,0.4166666666666667,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0763888888888889,0.0,0.0,22,0.40540540540540543,4.243243243243243
לראות את האור,אפרת גוש,2000s,104,80,587,30,3.466666666666667,3.0,7,1,4.538461538461538,0.7692307692307693,0.23076923076923078,10,0.017035775127768313,0,0,7,0,0,0,0,0.0,4,0.13333333333333333,26,4,0.2,11,0.1375,6,0.057692307692307696,4,0.038461538461538464,0,0.0,5,0.04807692307692308,0,0.0,0.0,0.5555555555555556,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,24,0.2,4.866666666666666
בינונימי,אריק ברמן,2000s,193,130,1036,32,6.03125,6.0,7,3,3.8756476683937824,0.6735751295336787,0.32642487046632124,99,0.09555984555984556,16,5,28,25,0,0,0,0.0,5,0.15625,27,4,0.21875,24,0.18461538461538463,16,0.08290155440414508,19,0.09844559585492228,0,0.0,8,0.04145077720207254,3,0.015544041450777202,0.0,0.26666666666666666,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0051813471502590676,0.025906735751295335,0.0051813471502590676,0.0,26,0.1875,4.4375
היא יודעת,נינט טייב,2000s,84,56,407,19,4.421052631578948,4,7,2,3.6904761904761907,0.6666666666666666,0.3333333333333333,15,0.036855036855036855,0,0,11,1,0,0,0,0.0,0,0.0,19,1,0.0,17,0.30357142857142855,8,0.09523809523809523,1,0.011904761904761904,0,0.0,3,0.03571428571428571,10,0.11904761904761904,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.023809523809523808,0.0,0.0,13,0.3157894736842105,3.6315789473684212
מסע ומתן,מוש בן ארי,2000s,90,69,436,22,4.090909090909091,4.0,6,2,3.7888888888888888,0.7666666666666667,0.23333333333333334,4,0.009174311926605505,0,0,0,1,0,0,0,0.0,0,0.0,22,1,0.0,15,0.21739130434782608,4,0.044444444444444446,0,0.0,1,0.011111111111111112,3,0.03333333333333333,0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.011111111111111112,0.0,0.0,20,0.09090909090909091,4.363636363636363
נצמדנו,שלמה ארצי,2000s,203,135,1080,34,5.970588235294118,6.0,8,1,4.078817733990148,0.6650246305418719,0.33497536945812806,46,0.04259259259259259,4,0,29,4,0,0,0,0.0,3,0.08823529411764706,31,2,0.17647058823529413,40,0.2962962962962963,8,0.03940886699507389,12,0.059113300492610835,2,0.009852216748768473,4,0.019704433497536946,0,0.0,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.019704433497536946,0.0049261083743842365,0.0,0.024630541871921183,0.0,0.0,29,0.14705882352941177,4.529411764705882
הכאב הזה,עברי לידר ונינט טייב,2000s,115,69,585,8,14.375,14.0,18,11,3.4695652173913043,0.6,0.4,44,0.07521367521367521,0,0,8,0,0,0,0,0.0,0,0.0,8,1,0.0,22,0.3188405797101449,9,0.0782608695652174,12,0.10434782608695652,0,0.0,5,0.043478260869565216,1,0.008695652173913044,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.043478260869565216,0.0,0.0,8,0.0,3.125
בא מן השתיקה,קובי אפללו,2000s,88,70,437,20,4.4,4.5,6,3,3.8295454545454546,0.7954545454545454,0.20454545454545456,10,0.02288329519450801,0,0,0,0,0,0,0,0.0,1,0.05,19,2,0.1,11,0.15714285714285714,4,0.045454545454545456,3,0.03409090909090909,0,0.0,2,0.022727272727272728,1,0.011363636363636364,0.0,0.3333333333333333,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.056818181818181816,0.0,0.0,18,0.1,4.6
כשתבוא אהבה,יהודית רביץ,2000s,98,75,496,25,3.92,4,6,1,3.989795918367347,0.7653061224489796,0.23469387755102042,6,0.012096774193548387,0,0,3,0,0,0,0,0.0,1,0.04,24,2,0.08,12,0.16,6,0.061224489795918366,2,0.02040816326530612,0,0.0,6,0.061224489795918366,0,0.0,0.0,0.75,0.08163265306122448,0.0,0.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,21,0.16,4.56
לא מכירים אותך,הראל מויאל,2000s,117,76,557,20,5.85,6.0,8,3,3.5811965811965814,0.6495726495726496,0.3504273504273504,14,0.025134649910233394,0,0,3,4,0,0,0,0.0,1,0.05,19,2,0.1,19,0.25,7,0.05982905982905983,0,0.0,0,0.0,8,0.06837606837606838,7,0.05982905982905983,0.0,0.5333333333333333,0.0,0.0,0.008547008547008548,0.0,0.0,0.03418803418803419,0.0,0.0,0.008547008547008548,0.008547008547008548,0.0,0.0,18,0.1,4.4
קשה לי לא להתרגש,ג'קו אייזנברג ומאיה רוטמן,2000s,110,55,592,35,3.142857142857143,3,5,1,4.072727272727272,0.5,0.5,34,0.057432432432432436,0,0,2,0,0,0,0,0.0,12,0.34285714285714286,23,3,0.5142857142857142,17,0.3090909090909091,13,0.11818181818181818,16,0.14545454545454545,0,0.0,1,0.00909090909090909,0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,23,0.34285714285714286,4.571428571428571
שלום לאמונות,מירי מסיקה,2000s,123,103,607,22,5.590909090909091,5.5,10,2,3.9186991869918697,0.8373983739837398,0.16260162601626016,1,0.0016474464579901153,0,0,0,0,0,0,0,0.0,0,0.0,22,1,0.0,11,0.10679611650485436,6,0.04878048780487805,6,0.04878048780487805,0,0.0,4,0.032520325203252036,0,0.0,0.0,0.4,0.0,0.0,0.008130081300813009,0.0,0.0,0.008130081300813009,0.016260162601626018,0.016260162601626018,0.0,0.016260162601626018,0.0,0.0,22,0.0,4.318181818181818
אנצל,מוש בן ארי,2000s,115,80,581,30,3.8333333333333335,4.0,7,2,3.9304347826086956,0.6956521739130435,0.30434782608695654,14,0.024096385542168676,0,0,3,2,0,0,0,0.0,0,0.0,30,1,0.0,18,0.225,7,0.06086956521739131,5,0.043478260869565216,0,0.0,1,0.008695652173913044,1,0.008695652173913044,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.06086956521739131,0.0,0.0,26,0.13333333333333333,5.1
הלילה יעבור,יפתי,2000s,314,157,1539,51,6.1568627450980395,5,28,3,3.821656050955414,0.5,0.5,30,0.01949317738791423,0,0,25,5,0,0,0,0.0,22,0.43137254901960786,29,6,0.6470588235294118,55,0.3503184713375796,13,0.041401273885350316,17,0.054140127388535034,1,0.0031847133757961785,17,0.054140127388535034,0,0.0,0.058823529411764705,0.4857142857142857,0.006369426751592357,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.01910828025477707,0.0,0.01592356687898089,0.0,0.0,28,0.45098039215686275,4.568627450980392
נוף אחר,יוני בלוך ויעל קראוס,2000s,164,98,781,49,3.3469387755102042,3,7,1,3.4451219512195124,0.5975609756097561,0.4024390243902439,52,0.06658130601792574,1,10,2,4,4,0,0,0.0,12,0.24489795918367346,37,6,0.3469387755102041,24,0.24489795918367346,18,0.10975609756097561,4,0.024390243902439025,2,0.012195121951219513,11,0.06707317073170732,19,0.11585365853658537,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.018292682926829267,0.006097560975609756,0.006097560975609756,0.012195121951219513,0.006097560975609756,0.054878048780487805,0.0,0.0,31,0.3673469387755102,3.693877551020408
רוצה בנות,חובבי ציון,2000s,176,108,857,30,5.866666666666666,6.0,8,3,3.653409090909091,0.6136363636363636,0.38636363636363635,34,0.039673278879813305,4,7,1,4,0,0,26,0.030338389731621937,3,0.1,27,2,0.2,35,0.32407407407407407,6,0.03409090909090909,13,0.07386363636363637,0,0.0,6,0.03409090909090909,6,0.03409090909090909,0.0,0.24,0.0,0.0,0.0,0.0,0.017045454545454544,0.0,0.0,0.0,0.0,0.017045454545454544,0.0,0.0,23,0.23333333333333334,4.8
ממשיך במרדף,יהודה סעדו,2000s,122,85,591,25,4.88,5,8,2,3.819672131147541,0.6967213114754098,0.30327868852459017,3,0.005076142131979695,0,0,3,0,0,0,0,0.0,2,0.08,23,2,0.16,21,0.24705882352941178,6,0.04918032786885246,9,0.07377049180327869,0,0.0,6,0.04918032786885246,1,0.00819672131147541,0.0,0.375,0.0,0.00819672131147541,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,21,0.16,4.64
הבוקר יאיר,שירה גבריאלוב,2000s,155,52,688,30,5.166666666666667,4.0,10,2,3.3870967741935485,0.33548387096774196,0.6645161290322581,9,0.01308139534883721,0,0,0,0,0,0,0,0.0,9,0.3,21,3,0.4666666666666667,28,0.5384615384615384,19,0.12258064516129032,1,0.0064516129032258064,0,0.0,9,0.05806451612903226,12,0.07741935483870968,0.0,0.4090909090909091,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.10967741935483871,0.0,0.0,16,0.4666666666666667,3.933333333333333
המתוקות האחרונות,אריק ברמן,2000s,196,135,1087,32,6.125,6.0,10,3,4.066326530612245,0.6887755102040817,0.3112244897959184,94,0.08647654093836246,4,2,33,13,0,1,0,0.0,2,0.0625,30,3,0.09375,26,0.1925925925925926,11,0.05612244897959184,15,0.07653061224489796,0,0.0,12,0.061224489795918366,4,0.02040816326530612,0.0,0.3870967741935484,0.00510204081632653,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.01020408163265306,0.00510204081632653,0.01020408163265306,0.0,0.0,30,0.0625,5.0625
ידיים למעלה,כנסיית השכל,2000s,82,61,386,12,6.833333333333333,8.0,9,2,3.682926829268293,0.7439024390243902,0.25609756097560976,3,0.007772020725388601,0,0,0,0,0,0,0,0.0,0,0.0,12,1,0.0,11,0.18032786885245902,5,0.06097560975609756,4,0.04878048780487805,0,0.0,2,0.024390243902439025,5,0.06097560975609756,0.0,0.18181818181818182,0.012195121951219513,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.04878048780487805,0.012195121951219513,0.036585365853658534,0.0,0.0,12,0.0,4.583333333333333
אחריות,יוני בלוך,2000s,118,55,521,35,3.3714285714285714,4,6,2,3.26271186440678,0.4661016949152542,0.5338983050847458,18,0.0345489443378119,0,0,10,0,0,0,0,0.0,7,0.2,28,3,0.34285714285714286,20,0.36363636363636365,9,0.07627118644067797,11,0.09322033898305085,0,0.0,9,0.07627118644067797,0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,23,0.34285714285714286,3.6857142857142855
אם אפגוש את אלוהים,התקווה 6,2000s,208,142,1024,31,6.709677419354839,7,11,3,3.7259615384615383,0.6826923076923077,0.3173076923076923,41,0.0400390625,24,0,8,5,0,0,7,0.0068359375,1,0.03225806451612903,30,2,0.06451612903225806,25,0.176056338028169,13,0.0625,0,0.0,2,0.009615384615384616,12,0.057692307692307696,4,0.019230769230769232,2.0,0.6666666666666666,0.004807692307692308,0.0,0.0,0.02403846153846154,0.0,0.0,0.004807692307692308,0.019230769230769232,0.004807692307692308,0.014423076923076924,0.0,0.0,28,0.0967741935483871,5.096774193548387
מה עוד ביקשת,אריק ברמן,2000s,215,165,1133,52,4.134615384615385,4.0,6,3,3.925581395348837,0.7674418604651163,0.23255813953488372,63,0.05560458958517211,11,0,23,3,0,0,0,0.0,5,0.09615384615384616,47,6,0.11538461538461539,20,0.12121212121212122,11,0.05116279069767442,9,0.04186046511627907,0,0.0,11,0.05116279069767442,1,0.004651162790697674,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.004651162790697674,0.0,0.06976744186046512,0.0,0.0,47,0.09615384615384616,4.673076923076923
יונתן שפירא,איה כורם,2000s,127,100,671,24,5.291666666666667,5.0,8,3,3.937007874015748,0.7874015748031497,0.2125984251968504,41,0.06110283159463487,0,0,23,3,0,0,0,0.0,0,0.0,24,1,0.0,20,0.2,4,0.031496062992125984,7,0.05511811023622047,0,0.0,1,0.007874015748031496,4,0.031496062992125984,0.0,0.08333333333333333,0.0,0.0,0.007874015748031496,0.0,0.007874015748031496,0.0,0.0,0.047244094488188976,0.0,0.047244094488188976,0.0,0.0,22,0.08333333333333333,4.416666666666667
הוזה אותך מולי,אייל גולן,2000s,95,71,442,17,5.588235294117647,6,8,3,3.473684210526316,0.7473684210526316,0.25263157894736843,15,0.033936651583710405,0,0,9,0,0,0,0,0.0,0,0.0,17,1,0.0,10,0.14084507042253522,6,0.06315789473684211,8,0.08421052631578947,0,0.0,9,0.09473684210526316,0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.010526315789473684,0.0,0.05263157894736842,0.0,0.0,16,0.058823529411764705,3.9411764705882355
ריקוד רומנטי,ישי לוי,2000s,72,59,337,13,5.538461538461538,6,7,3,3.5833333333333335,0.8194444444444444,0.18055555555555555,8,0.02373887240356083,0,0,2,0,0,0,0,0.0,0,0.0,13,1,0.0,10,0.1694915254237288,4,0.05555555555555555,4,0.05555555555555555,0,0.0,10,0.1388888888888889,0,0.0,0.0,0.7142857142857143,0.0,0.0,0.013888888888888888,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.07692307692307693,4.615384615384615
ים הרחמים,קובי אפללו,2000s,114,83,581,21,5.428571428571429,6,7,3,4.06140350877193,0.7280701754385965,0.2719298245614035,5,0.008605851979345954,0,0,1,0,0,0,0,0.0,2,0.09523809523809523,19,2,0.19047619047619047,23,0.27710843373493976,4,0.03508771929824561,0,0.0,0,0.0,3,0.02631578947368421,2,0.017543859649122806,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,17,0.19047619047619047,5.190476190476191
